Unique_ID,dataset_id,lat_deg,long_deg,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG,latlong_unique,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,ETa,NPP,MAT_C,PPT_mm,PrecipSeasonality_WorldClim30s1,TempSeasonality_WorldClim30s1
1818,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium parviflorum,woody,long,1,EcM-AM,16.2,0.28,NA,57.85714286,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium parviflorum,woody,long,1,EcM-AM,19.8,0.44,NA,45,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium parviflorum,woody,long,1,EcM-AM,20.4,0.43,NA,47.44186047,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium parviflorum,woody,long,1,EcM-AM,16.8,0.4,NA,42,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium parviflorum,woody,long,1,EcM-AM,16.4,0.34,NA,48.23529412,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,14.8,0.14,NA,105.7142857,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,15.6,0.29,NA,53.79310345,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,16.2,0.27,NA,60,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,14.8,0.21,NA,70.47619048,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,19.7,0.42,NA,46.9047619,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,12,0.19,NA,63.15789474,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,14,0.24,NA,58.33333333,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,11.1,0.21,NA,52.85714286,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,14.9,0.17,NA,87.64705882,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium spinosum,woody,long,1,EcM-AM,15.1,0.26,NA,58.07692308,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium trilobum,woody,long,1,EcM-AM,13.4,0.33,NA,40.60606061,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium trilobum,woody,long,1,EcM-AM,17,0.46,NA,36.95652174,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium trilobum,woody,long,1,EcM-AM,16.5,0.46,NA,35.86956522,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium trilobum,woody,long,1,EcM-AM,14.9,0.36,NA,41.38888889,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,Read_2005,-32.55399,117.335394,Fabaceae,Gastrolobium,Gastrolobium trilobum,woody,long,1,EcM-AM,15.8,0.28,NA,56.42857143,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,Dong_2017,-17.355,137.158,Malvaceae,Grewia,Grewia retusifolia,woody,long,0,AM,13.2583871,NA,509.3056653,NA,38.41384789,NA,-17.355137.158,-17.355137.158,0.034,0.016,0.672,7.206,3.657,1.521,2944.842,26.111,757.062,110.9796829,374.5482178
2726,Dong_2017,-14.674,133.845,Malvaceae,Grewia,Grewia retusifolia,woody,long,0,AM,12.2006617,NA,496.8940405,NA,40.72681078,NA,-14.674133.845,-14.674133.845,0.055,0.019,0.784,8.563,2.657,1.772,4966.579,27.946,884.148,107.7124557,327.1780396
1689,Hayes_2014,-30.1681836,115.1057057,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,15.03250155,0.345623895,480.8558942,43.4938144,31.98774952,1391.269241,-30.1681836115.1057057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,Hayes_2014,-30.2942394,115.1849383,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,14.92211921,0.348450995,482.3728635,42.82415437,32.32602935,1384.334871,-30.2942394115.1849383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,Hayes_2014,-30.1643263,115.122627,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,14.82306512,0.266796495,482.5503544,55.5594447,32.55401973,1808.683259,-30.1643263115.122627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,Hayes_2014,-30.12959,115.1074556,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,14.63377876,0.258763195,483.6610858,56.55278274,33.05100437,1869.12627,-30.12959115.1074556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,Hayes_2014,-30.1714053,115.1090639,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,14.52362788,0.255330295,485.642231,56.88172596,33.43808,1902.015703,-30.1714053115.1090639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,Hayes_2014,-30.1809,115.1288,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,13.92863128,0.256377095,478.2496334,54.32868825,34.33572357,1865.414822,-30.1809115.1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.49225616,438.0645447
1691,Hayes_2014,-30.12666,115.10631,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,13.58668876,0.207567595,482.6225936,65.45669495,35.52172292,2325.134582,-30.12666115.10631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,Hayes_2014,-30.1600016,115.1205556,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,13.3120533,0.224497495,483.4771655,59.29711282,36.31875223,2153.597148,-30.1600016115.1205556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,Hayes_2014,-30.2950876,115.1876421,Fabaceae,Jacksonia,Jacksonia floribunda,woody,long,1,EcM-AM,12.98190138,0.274211095,478.874755,47.34272831,36.88787497,1746.372643,-30.2950876115.1876421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533,Read_2005,-32.55399,117.335394,Myrtaceae,Leptospermum,Leptospermum erubescens,woody,long,0,EcM-AM,10.4,0.41,NA,25.36585366,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534,Read_2005,-32.55399,117.335394,Myrtaceae,Leptospermum,Leptospermum erubescens,woody,long,0,EcM-AM,10.8,0.78,NA,13.84615385,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4535,Read_2005,-32.55399,117.335394,Myrtaceae,Leptospermum,Leptospermum erubescens,woody,long,0,EcM-AM,16.2,0.35,NA,46.28571429,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4536,Read_2005,-32.55399,117.335394,Myrtaceae,Leptospermum,Leptospermum erubescens,woody,long,0,EcM-AM,14.8,0.7,NA,21.14285714,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4537,Read_2005,-32.55399,117.335394,Myrtaceae,Leptospermum,Leptospermum erubescens,woody,long,0,EcM-AM,12.2,0.46,NA,26.52173913,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4528,Read_2005,-32.55399,117.335394,Myrtaceae,Melaleuca,Melaleuca subtrigona,woody,long,0,EcM-AM,7.19,0.29,NA,24.79310345,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4529,Read_2005,-32.55399,117.335394,Myrtaceae,Melaleuca,Melaleuca subtrigona,woody,long,0,EcM-AM,8.22,0.29,NA,28.34482759,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4530,Read_2005,-32.55399,117.335394,Myrtaceae,Melaleuca,Melaleuca subtrigona,woody,long,0,EcM-AM,10.2,0.32,NA,31.875,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4531,Read_2005,-32.55399,117.335394,Myrtaceae,Melaleuca,Melaleuca subtrigona,woody,long,0,EcM-AM,11,0.32,NA,34.375,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4532,Read_2005,-32.55399,117.335394,Myrtaceae,Melaleuca,Melaleuca subtrigona,woody,long,0,EcM-AM,7.81,0.22,NA,35.5,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2357,Dong_2017,-24.358,132.936,Goodeniaceae,Scaevola,Scaevola amblyanthera,woody,long,0,AM,22.11741936,NA,452.1269355,NA,20.44211977,NA,-24.358132.936,-24.358132.936,0.031,0.02,0.437,6.605,8.45,0.795,1172.737,22.183,232.133,44.6856575,625.2011719
7253,Hayes_2014,-30.253199,115.039634,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.06208802,0.957892795,488.9687969,10.5043989,48.59516195,510.4629655,-30.253199115.039634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7246,Hayes_2014,-30.405829,115.094783,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,9.14409133,0.817909195,476.6603951,11.17983681,52.12769404,582.7791128,-30.405829115.094783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7252,Hayes_2014,-30.24837,115.0482869,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,9.23808605,0.331637395,481.6607295,27.85598423,52.13858443,1452.371586,-30.24837115.0482869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7251,Hayes_2014,-30.22362,115.00817,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,9.153258,0.758040195,481.0593844,12.07489795,52.5560827,634.6093353,-30.22362115.00817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7248,Hayes_2014,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,8.70171577,0.743773495,485.7594523,11.69941632,55.82341059,653.1013211,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7249,Hayes_2014,-30.115121,115.006458,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,8.57772603,0.567555095,486.3117742,15.11346846,56.69471985,856.8538602,-30.115121115.006458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7254,Hayes_2014,-30.093851,114.990058,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,8.2756877,0.836695495,485.7753078,9.890919394,58.69908646,580.5879326,-30.093851114.990058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7255,Hayes_2014,-30.106683,114.996559,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,7.97055927,0.600651495,481.9925374,13.2698567,60.47160821,802.4495756,-30.106683114.996559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7250,Hayes_2014,-30.045269,114.962754,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,7.60912582,0.493043595,482.5667484,15.43296758,63.41947286,978.7506685,-30.045269114.962754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7247,Hayes_2014,-30.181027,115.003786,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,7.13350178,0.612928595,477.1373686,11.63838959,66.88683669,778.4550637,-30.181027115.003786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7227,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,13.301,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7228,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.564,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7229,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,12.905,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7230,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.042,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7231,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,12.606,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7232,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,9.368,0.507,NA,18.47731755,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7233,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,12.652,0.561,NA,22.55258467,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7234,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,9.853,0.455,NA,21.65494505,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7235,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.766,0.501,NA,21.48902196,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7236,Guilherme_Pereira_2019,-30.407139,115.081852,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.199,0.325,NA,34.45846154,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7237,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.268,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7238,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.982,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7239,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.871,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7240,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.951,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7241,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.887,0.349,NA,31.19484241,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7242,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,8.171,0.346,NA,23.61560694,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7243,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.92,0.371,NA,29.43396226,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7244,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,11.609,0.399,NA,29.0952381,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7245,Guilherme_Pereira_2019,-30.1911676,115.0593393,Rhamnaceae,Spyridium,Spyridium globulosum,woody,long,0,EcM,10.586,0.384,NA,27.56770833,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4547,Schmidt_2003,-12.65,132.9166667,Myrtaceae,Allosyncarpia,Allosyncarpia ternata,woody,long,0,EcM,11.9,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4549,Schmidt_2003,-12.65,132.9166667,Myrtaceae,Allosyncarpia,Allosyncarpia ternata,woody,long,0,EcM,10,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,Schmidt_2003,-12.65,132.9166667,Bignoniaceae,Dolichandrone,Dolichandrone filiformis,woody,long,0,AM,12.6,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4941,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus doratoxylon,woody,long,0,EcM-AM,13.5,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6205,Dong_2017,-13.158,130.778,Picrodendraceae,Petalostigma,Petalostigma quadriloculare,woody,long,0,AM,4.94883389,NA,493.9642953,NA,99.81428075,NA,-13.158130.778,-13.158130.778,0.062,0.015,1.175,3.148,2.657,2.727,4849.421,26.416,1601.557,107.7979584,189.5863495
6215,Schmidt_2003,-12.65,132.9166667,Picrodendraceae,Petalostigma,Petalostigma quadriloculare,woody,long,0,AM,7.3,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6216,Schmidt_2003,-12.65,132.9166667,Picrodendraceae,Petalostigma,Petalostigma quadriloculare,woody,long,0,AM,4,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6217,Schulze_1998,-14.3,132.091389,Picrodendraceae,Petalostigma,Petalostigma quadriloculare,woody,long,0,AM,6.88,NA,NA,NA,NA,NA,-14.3132.091389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4158,Gray_2019,-16.1034167,145.4478833,Myrtaceae,Syzygium,Syzygium sayeri,woody,long,0,AM,16.12,NA,NA,NA,NA,NA,-16.1034167145.4478833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2467,Schmidt_2003,-12.65,132.9166667,Lamiaceae,Vitex,Vitex acuminata,woody,long,0,AM,12,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2468,Schmidt_2003,-12.65,132.9166667,Lamiaceae,Vitex,Vitex acuminata,woody,long,0,AM,20.2,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,Dong_2017,-14.126,134.387,Boraginaceae,Ehretia,Ehretia saligna,woody,long,0,NM-AM,15.17360308,NA,469.2180154,NA,30.92330892,NA,-14.126134.387,-14.126134.387,0.046,0.018,0.596,4.085,2.493,1.664,5277.737,27.689,853.433,115.3243637,296.8122864
1474,Caldwell_2016,-37.983,145.8,Fabaceae,Pultenaea,Pultenaea muelleri,woody,long,1,EcM-AM,15.9,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1475,Caldwell_2016,-37.983,145.8,Fabaceae,Pultenaea,Pultenaea muelleri,woody,long,1,EcM-AM,16,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1476,Caldwell_2016,-37.983,145.8,Fabaceae,Pultenaea,Pultenaea muelleri,woody,long,1,EcM-AM,18.3,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1477,Caldwell_2016,-37.983,145.8,Fabaceae,Pultenaea,Pultenaea muelleri,woody,long,1,EcM-AM,16,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
2722,Dong_2017,-17.355,137.158,Malvaceae,Corchorus,Corchorus walcottii,woody,long,0,AM,16.0102883,NA,258.74929,NA,16.16143852,NA,-17.355137.158,-17.355137.158,0.034,0.016,0.672,7.206,3.657,1.521,2944.842,26.111,757.062,110.9796829,374.5482178
619,Dong_2017,-35.272,138.69,Casuarinaceae,Allocasuarina,Allocasuarina muellerian,woody,long,1,EcM-AM,13.136953,NA,488.4748784,NA,37.18327061,NA,-35.272138.69,-35.272138.69,0.093,0.017,1.353,6.071,13.055,1.648,8294.579,14.744,805.405,53.30310059,371.0210571
615,Dong_2017,-34.881,138.708,Casuarinaceae,Allocasuarina,Allocasuarina muellerian,woody,long,1,EcM-AM,11.18677391,NA,484.2089812,NA,43.28405893,NA,-34.881138.708,-34.881138.708,0.123,0.022,1.259,9.681,26.37,1.056,5732.895,16.046,616.033,48.67550278,403.0910339
651,Schmidt_2003,-12.65,132.9166667,Celastraceae,Denhamia,Denhamia ferdinandii,woody,long,0,AM,11.8,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4843,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus arachnaea,woody,long,0,EcM-AM,11.5,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4852,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus assimilans,woody,long,0,EcM-AM,10.2,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus balladoniensis,woody,long,0,EcM-AM,7.5,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4884,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus canescens,woody,long,0,EcM-AM,13.3,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4885,Schulze_2006,-35.4333333,138.7666667,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,14.5,NA,NA,NA,NA,NA,-35.4333333138.7666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5918,Turner_2010,-30.744,121.449,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,13.02521467,NA,NA,NA,NA,NA,-30.744121.449,-30.744121.449,0.039,0.021,0.854,9.657,4.807,0.891,2315,18.929,280.429,21.8687973,555.3520508
5919,Turner_2010,-30.744,121.449,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,13.17275405,NA,NA,NA,NA,NA,-30.744121.449,-30.744121.449,0.039,0.021,0.854,9.657,4.807,0.891,2315,18.929,280.429,21.8687973,555.3520508
5920,Turner_2010,-30.744,121.449,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,9.91999149,NA,NA,NA,NA,NA,-30.744121.449,-30.744121.449,0.039,0.021,0.854,9.657,4.807,0.891,2315,18.929,280.429,21.8687973,555.3520508
5921,Turner_2010,-30.744,121.449,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,12.24342346,NA,NA,NA,NA,NA,-30.744121.449,-30.744121.449,0.039,0.021,0.854,9.657,4.807,0.891,2315,18.929,280.429,21.8687973,555.3520508
5150,Schulze_2006_2,-32.1102778,118.7933333,Myrtaceae,Eucalyptus,Eucalyptus capillosa,woody,long,0,EcM-AM,10.7,NA,527.5,NA,49.29906542,NA,-32.1102778118.7933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
